clean_text,class
쇼킹딜보여줘,"MART_P쇼킹딜,DIGITAL_P쇼킹딜"
여쭤봐도 되나요,DIGITAL_P상담요청
문화상품권도되나요,DIGITAL_P결제문의
입고 시켜,MART_P재입고문의
11번가페이를 삭제,DIGITAL_P결제문의
배송이 않되고,DIGITAL_P배송문의
내일 특가,DIGITAL_P행사문의
궁금합니다,DIGITAL_P추천
내일 연락부탁드립니다,DIGITAL_P전화요청
오프라인 매장이 있나요,DIGITAL_P실물확인
찜기능안내,DIGITAL_P찜기능안내
신규 카드 등록,DIGITAL_P결제문의
통화량이 많아서,DIGITAL_P전화요청_GREETINGclaim
영수증 요청합니다,DIGITAL_P기타faq문의
판매하는것,MART_P마트챗봇문의
터지지 않게 해주세요,MART_P포장문의
쓰기가 너무 어려워요,DIGITAL_P채팅_GREETINGclaim
쿠폰 챙겨조,DIGITAL_P쿠폰요청
돈좀빌려주세요,DIGITAL_P채팅
하나 카드,DIGITAL_P결제문의
탈퇴부탁해요,DIGITAL_P회원정보문의
잘못된 배송지,DIGITAL_P배송지변경문의
배송 문제로 상담,DIGITAL_P배송문의
견적 부탁,DIGITAL_P추천
개인정보 바꾸는 법,DIGITAL_P회원정보문의
안반갑다니께,DIGITAL_P채팅
전화주시게할순없나요,DIGITAL_P전화요청
주소 수정은 어디서,DIGITAL_P배송지변경문의
오케캐시백 재인증,DIGITAL_P기타faq문의
사람아닌가,DIGITAL_P챗봇여부문의
마트쿠폰이 왔는데,DIGITAL_P쿠폰문의_P기타faq문의
나중에 알려주세요,DIGITAL_P대화종료
택배아저씨가 가져가신지,DIGITAL_P반품문의
파는게 무엇,DIGITAL_P상담품목
그럼 머있는데,DIGITAL_P상담품목
아직 상품준비중이라,DIGITAL_P배송문의
구매내역이 필요해요,DIGITAL_P주문이력확인
튜토리얼 보기,DIGITAL_P도움말보기
계속같은거 추천하네,DIGITAL_P전화요청_GREETINGclaim
문자가 안온다,DIGITAL_P기타faq문의
사업자회원,DIGITAL_P기타faq문의
일반상담은어디서하는거,DIGITAL_P고객센터문의
사은품 받을수있는 건가요,DIGITAL_P사은품문의
환불신청하는데 안되니까,DIGITAL_P환불문의
쓸모있는거,DIGITAL_P추천
카드 할부,DIGITAL_P결제문의
취소 에러,DIGITAL_P주문취소
장바구니 제품 구매하려는데,DIGITAL_P구매예정
광고문자 거부,DIGITAL_P기타faq문의
아이디가 두개여서,DIGITAL_P회원정보문의
정보변경을 하려면 어떻게,DIGITAL_P회원정보문의
카드가 왜 안되는지,DIGITAL_P결제문의
폰인증이 자꾸떠요,DIGITAL_P본인인증문의
구매등급이 왜 안올라가요,DIGITAL_P기타faq문의
살려고 하는데요,DIGITAL_P추천
해지요청요,DIGITAL_P기타faq문의
통화안되요,DIGITAL_P전화요청_GREETINGclaim 
자체반송 완료해서 송장,DIGITAL_P반품문의
괜찮은건가요,DIGITAL_P상품문의_P상담원연결
환불이 안되,DIGITAL_P환불문의
주문내역 지우기,DIGITAL_P기타faq문의
다른 상품,DIGITAL_P추가추천
배송중이라고만 나오네요,DIGITAL_P배송문의
가격이 달라서 어떤걸로,DIGITAL_P가격문의
기타 상담도 가능한가요,DIGITAL_P상담품목
문의드리겟,DIGITAL_P상담요청
무얼해줄 수 있는데,DIGITAL_P상담품목
성인인증법,DIGITAL_P본인인증문의
아직 배송을 안한건가요,DIGITAL_P배송문의
시럽결제 연동하면서,DIGITAL_P결제문의
안물어본다고,DIGITAL_P채팅
변경하고싶어요,DIGITAL_P기타faq문의
주말은 불가한가요,DIGITAL_P상담시간
차이 많이 나나요,DIGITAL_P차이점
모델 번호 알려줘,DIGITAL_P상품문의
제일 혜택큰,MART_P행사상품문의
휴대폰 번호 바뀌,DIGITAL_P회원정보문의
전기요금 얼마정도,DIGITAL_P상담원연결
무통장입금이안되는이유,DIGITAL_P결제문의
사은품 주세요,DIGITAL_P사은품문의
바쁘신가 봐요,DIGITAL_P대화종료
쿠폰이안되요,DIGITAL_P쿠폰적용문의
맞는 싸이즈 없더라구요,DIGITAL_P사이즈문의
장기미고객,DIGITAL_P쿠폰요청
메뉴가없네요,DIGITAL_P상담품목
다시 들를게요,DIGITAL_P대화종료
설치가 가능한 상품,DIGITAL_P설치문의
이따 알려주세요,DIGITAL_P대화종료
제품받을 장소변경은 어떻게,DIGITAL_P배송지변경문의
단골어뜨케,DIGITAL_P기타faq문의
사람 직접 상담,DIGITAL_P챗봇여부문의
뭐사면 좋을까,DIGITAL_P추천
쿠폰에 대해서 문의,DIGITAL_P기타faq문의
유효기간 알려,MART_P유통기한문의
현금영수증은 다되나요,DIGITAL_P현금영수증문의
묶음배송 원해요,DIGITAL_P배송문의
무엇을 사면 좋을까,DIGITAL_P추천
이벤트 행사제품,DIGITAL_P할인행사
다시 청음부터,DIGITAL_P새상담
고민상담좀하자,DIGITAL_P채팅
가격이 너무 비싸겠죠,MART_P행사상품
다음에 또 만나,DIGITAL_P대화종료
전문상담사 맞아여,DIGITAL_P챗봇여부문의
상담좀하자,DIGITAL_P상담원연결
십일절이 뭐야,MART_P십일절
통장으로 입금하는 방법,DIGITAL_P기타faq문의
환불 요청 안되니 해주세요,DIGITAL_P환불문의
톡매니저는 어떻게 연결,DIGITAL_P상담원연결
정품이 아닌가요,MART_P정품문의
쿠폰팩은 어디서 다운,DIGITAL_P쿠폰요청
새 상담하기,DIGITAL_P새상담
전화바립니다,DIGITAL_P전화요청
결재 취소 언제,DIGITAL_P결제문의
물건을못받았는데,DIGITAL_P배송문의
티멤버쉽은 어떻게 적용,DIGITAL_P결제문의
유통기한이 궁금,MART_P유통기한문의
쿠폰찾아주세요,DIGITAL_P쿠폰요청
도착예정일은,DIGITAL_P배송문의
쿠폰 문자를 받았는데요,DIGITAL_P쿠폰적용문의
난 너안기다렸는데,DIGITAL_P채팅
결제하고싶어,MART_P구매
무슨 초과요금인지,DIGITAL_P기타faq문의
상품취소 후 쿠폰,DIGITAL_P쿠폰적용문의
무이자 되는 제품,DIGITAL_P결제문의
결제 하려고 하는데,DIGITAL_P결제문의
가이드를 알려,DIGITAL_P도움말보기
반품권 문의요,DIGITAL_P기타faq문의
구매하려는데,DIGITAL_P구매예정
콜센터에 신호가 안가네요,DIGITAL_P전화요청
랜탈서비스 없나요,DIGITAL_P렌탈문의
팝업차단은 어떻게 풀어요,DIGITAL_P기타faq문의
대답 못하잖아요,DIGITAL_P채팅_GREETINGclaim
국산으로 보내주세요,MART_P원산지문의
문의 할게요,DIGITAL_P상담요청
11페이 카드 삭제,DIGITAL_P결제문의
검색을 좀 해봐야 겠네요,DIGITAL_P대화종료
할인쿠폰을 받았는데 적용,DIGITAL_P쿠폰적용문의
택배가 안 왔어요,DIGITAL_P배송문의
핸드폰 변경,DIGITAL_P회원정보문의
배송 안되고 있어요,DIGITAL_P배송문의
같이오는거맞죠,DIGITAL_P배송문의
나우배송 상담,MART_Pnow배송설명요청
배송지연보상제,DIGITAL_P기타faq문의
제품 수령했는데,DIGITAL_P배송완료
큰 마트보다 비싸데,DIGITAL_P가격문의
롯데카드 쿠폰,DIGITAL_P쿠폰요청
포인트 적립내역,DIGITAL_P적립문의
반송한 물건 검수,DIGITAL_P반품문의
배송비 얼마,DIGITAL_P배송비문의
소액 결제도 가능,DIGITAL_P결제문의
리뷰 작성하기가 안되,DIGITAL_P기타faq문의
근데혹시 쿠폰이,DIGITAL_P쿠폰요청
연결해줘요,DIGITAL_P상담원연결
sk 데이터,DIGITAL_P기타faq문의
상담 연결,DIGITAL_P상담원연결
연락해주세요,DIGITAL_P전화요청
너무 큰가요,DIGITAL_P사이즈문의
무이자 정보,DIGITAL_P결제문의
상품 주문 안돼요,DIGITAL_P기타faq문의
유통기한을 알고 싶,MART_P유통기한문의
수고햇어오,DIGITAL_P대화종료
얼마나 걸려,DIGITAL_P배송문의
연체료가 계속,DIGITAL_P기타faq문의
요즘에 봇도 돌리나,DIGITAL_P챗봇여부문의
소멸예정 혜택,DIGITAL_P기타faq문의
받았는데 잘못왔어요,DIGITAL_P기타faq문의
판매자에게 연락이 옵니다,DIGITAL_P기타faq문의
재고 몇개,DIGITAL_P재고문의_P상담원연결 
노래 한 곡,DIGITAL_P채팅
배송지연 배상포인트,DIGITAL_P적립문의
캐시백 쓰는법,DIGITAL_P결제문의
개인셀러 회원빠지고 싶은데,DIGITAL_P기타faq문의
쿠폰기간연장,DIGITAL_P쿠폰적용문의
별도의 혜택이나 쿠폰은,DIGITAL_P쿠폰요청
문의라기 보다는 건의,DIGITAL_P상담원연결
구매했던 내역은,DIGITAL_P주문이력확인
상담도 해주나요,DIGITAL_P상담품목
배송확인법,DIGITAL_P배송문의
지금필요한게없네,DIGITAL_P대화종료
다른거는요,DIGITAL_P추가추천
대화 남겨주세요,DIGITAL_P대화종료
물품이 안와,DIGITAL_P배송문의
문의 드려도 되,DIGITAL_P상담요청
넌 뭘 파니,DIGITAL_P상담품목
컬쳐캐쉬 이용,DIGITAL_P기타faq문의
상담원 초대,DIGITAL_P상담원연결
본인 인증 어디서,DIGITAL_P본인인증문의
결제할려면 어떻게,DIGITAL_P결제문의
시럽 할인쿠폰,DIGITAL_P쿠폰요청
현대카드 혜택,DIGITAL_P결제문의
구매진행하려,MART_P주문
해외로 배송받으려고 하는데,DIGITAL_P기타faq문의
오케이 캐쉬백이 안쌓여요,DIGITAL_P적립문의
수리비용이 얼마,DIGITAL_Pa/s문의
반품으로 바꾸고 싶습니다,DIGITAL_P반품문의
네네 잘자요,DIGITAL_P대화종료
꼼꼼검수해서 보내주세요,MART_P포장문의
얼마하나요,DIGITAL_P가격문의
전달사항은 문자로 부탁,DIGITAL_P기타faq문의
차이가 뭐죵,DIGITAL_P차이점
차이가 눈에 띄게 있나요,DIGITAL_P차이점
생각하고있어요,DIGITAL_P추천
주문하고 받았는데,DIGITAL_P배송완료
참고해서 구매할께요,DIGITAL_P구매예정
대화 그만,DIGITAL_P대화종료
아빠가 누구니,DIGITAL_P채팅
차이 알수 있나요,DIGITAL_P차이점
현대카드 포인트사용,DIGITAL_P결제문의
쿠폰 잇는지 확인 가능,DIGITAL_P쿠폰요청
진쩌 사람임,DIGITAL_P챗봇여부문의
판매자를 신고하고 싶어요,DIGITAL_P기타faq문의
입금 안들어오나요,DIGITAL_P환불문의
한꺼번에 살래요,MART_P다중검색문의
신용카드 대금이 청구,DIGITAL_P결제문의
다른 category,DIGITAL_P새상담
어디에 잇어,DIGITAL_P기타faq문의
컨시어지 해당 품목,DIGITAL_P상담품목
행사 끝났,MART_P행사상품문의
나중에 상담,DIGITAL_P대화종료
마트챗봇좀불러줘,"DIGITAL_P마트챗봇호출,MART_GREETINGcall"
배송 설치가 빠른 상품,DIGITAL_P배송문의
반납처를 변경,DIGITAL_P기타faq문의
설명해주세요,"FAQ_P도움말요청,DIGITAL_P설명요청"
금액대가 중요할듯,DIGITAL_P가격문의
교환할 수있나요,DIGITAL_P교환문의
다른제품으로,DIGITAL_P추가추천
거래처 연락처가 없네,DIGITAL_P판매자연락요청
찌그러지지 않게 챙겨주세요,MART_P포장문의
마일리지쓸수있나요,DIGITAL_P할인문의
쿠폰관련 상담,DIGITAL_P쿠폰적용문의
픽업할수있나,DIGITAL_P배송문의
넌 무슨 상담 하,MART_P마트챗봇문의
좋아하는 음식 있어,DIGITAL_P채팅
유효기간 확인,MART_P유통기한문의
상처 받아도 싸,DIGITAL_P채팅
업뎃없나요,DIGITAL_P기타faq문의
언제 입고,MART_P재입고문의
구매내역확인,DIGITAL_P주문이력확인
네오 제안가 뭐죠,DIGITAL_P바로할인가설명
너 인공지능,DIGITAL_P챗봇여부문의
행사 종료됐나요,MART_P행사상품문의
배송 빨리,MART_P배송문의
내맘대로 쿠폰팩,DIGITAL_P쿠폰요청
차이점 있나요,DIGITAL_P차이점
십일절 이벤트,MART_P십일절
가격대는요,DIGITAL_P가격문의
상담 아무거나 다,DIGITAL_P상담품목
내일 오후에 상품 수령,DIGITAL_P배송문의
단골가게 등록,DIGITAL_P기타faq문의
아니 피곤해,DIGITAL_P채팅
상담 뭐 가능해요,DIGITAL_P상담품목
보통 배송 한달 걸린다는데,DIGITAL_P배송문의
사양 비슷한 거 맞,DIGITAL_P사양문의
샀는데 소식이없네요,DIGITAL_P배송문의
광고랑 달라요,DIGITAL_P기타faq문의
십일절 할인,MART_P십일절
쿠폰 적용해서,DIGITAL_P쿠폰적용문의
이벤트 뭐에요,MART_P이벤트 
상품예약을 어떻게,DIGITAL_P기타faq문의
어디서 하나요,DIGITAL_P기타faq문의
최신 것인가요,DIGITAL_P상품문의_P상담원연결
자동응답인가요,DIGITAL_P챗봇여부문의
모바일쿠폰은 어떻게 쓰나요,DIGITAL_P쿠폰적용문의
사진 어디다 올리나요,DIGITAL_P사진올리기기능안내
사람이랑 채팅,DIGITAL_P상담원연결
배송준비던데요,DIGITAL_P배송문의
녹지않게 얼음팩 포장,MART_P아이스팩문의
여기에문의하면되너요,DIGITAL_P상담품목
빵꾸똥꾸야,DIGITAL_P채팅
입금방법변경,DIGITAL_P결제문의
구매한 제품이 고장났어요,DIGITAL_Pa/s문의
통장으로 입금해주세요,DIGITAL_P환불문의
출시일이 언제인가요,DIGITAL_P출시일문의_P상담원연결
서비스 센터 번호,DIGITAL_Pa/s문의
저번에 샀던,MART_P지난구매상품보기
사용 방법 안내,DIGITAL_P도움말보기
마일이지는 어떻게 사용,DIGITAL_P기타faq문의
가격대 어떻게 되나요,DIGITAL_P가격문의
메일수신거부,DIGITAL_P기타faq문의
영수증을 신청했는데요,DIGITAL_P기타faq문의
취소했는데 입금이 아직,DIGITAL_P환불문의
그럼 처음부터 다시 하죠,DIGITAL_P처음으로
물건을 받았는데 불량,DIGITAL_P반품문의
골라봐 주세요,DIGITAL_P추천
차이점 뭐지,DIGITAL_P차이점
이벤트 당첨,MART_P이벤트
최근 제조된 상품 부탁,MART_P새제품요청
당장 취소해주길,DIGITAL_P주문취소
상품지연 마일 받는법,DIGITAL_P기타faq문의
보증서가 없네,DIGITAL_P상품문의_P상담원연결
취소처리후 바로 사용,DIGITAL_P주문취소
그림이라도 볼수있을까요,DIGITAL_P사진요청
결제 처음이라,DIGITAL_P결제문의
알리미 설정 해제,DIGITAL_P알림설정문의_P기타faq문의
취소 도중 오류,DIGITAL_P주문취소
할인하나요,MART_P행사상품문의
영어를 할줄아니,DIGITAL_P채팅
금액차이가 큰가요,DIGITAL_P가격문의
사업자 가입,DIGITAL_P기타faq문의
환불신청합니다,DIGITAL_P환불문의
목욜까지 올까요,DIGITAL_P배송문의
소개 가능할까,DIGITAL_P추천
부탁드립니,DIGITAL_P추천
최소사향은 어떻게,DIGITAL_P사양문의
환불받을 수 있나요,DIGITAL_P환불문의
계정이름 바꿀수있나요,DIGITAL_P회원정보문의
사용법이 뭐에요,DIGITAL_P도움말보기
챗봇 뭐래 뭘좋아해,DIGITAL_P채팅
FAQ 어딨어,DIGITAL_P기타faq문의
왜cj로발송하나요,DIGITAL_P배송문의_GREETINGclaim
A S 신청이요,DIGITAL_Pa/s문의
qr코드인식,DIGITAL_P기타faq문의
가격이다름,DIGITAL_P가격문의
가격 깍아주시나요,MART_P할인문의
상품이 이것 밖에 없나요,DIGITAL_P상담품목
설치비 환불받,DIGITAL_P설치비문의
할인폭 큰거,MART_P행사상품문의
등급 안내 좀,DIGITAL_P회원정보문의
배달 당일 되나요,DIGITAL_P배송일문의
택배가안오나요,DIGITAL_P배송문의
배송 잘못,MART_P배송문의
어디것이 좋아요,DIGITAL_P추천
상품 소개,DIGITAL_P상품문의
할인정보도 같이 부탁드립니,DIGITAL_P할인문의
어케 물어봄,DIGITAL_P상담요청
취미가 뭐야,DIGITAL_P채팅
어떤 색상,DIGITAL_P색상변경문의
결정했습니다,DIGITAL_P대화종료
11번가 시럽페이,DIGITAL_P결제문의
가격은 많이 올라가나요,DIGITAL_P가격문의
증정품 빠졌,MART_P사은품문의
택배 도착 시간,MART_P배송문의
카드로 결재가능할까요,DIGITAL_P결제문의
타인카드사용,DIGITAL_P결제문의
나 상담해줘,DIGITAL_P상담요청
컴퓨터가 안켜지는데,DIGITAL_Pa/s문의
11톡으로 하고 싶어오,DIGITAL_P기타faq문의
이벤트가뭐지,MART_P이벤트
개인정보동의함,DIGITAL_P회원정보문의
문상으로 계산 어떻게,DIGITAL_P결제문의
로그인어케함,DIGITAL_P회원정보문의
평일에 해야되나요,DIGITAL_P상담시간
제품 설명 보여줘,"FAQ_P도움말요청,DIGITAL_P설명요청"
최대 할인하여,DIGITAL_P할인문의
내가시킨거,DIGITAL_P주문이력확인
무이자 관련하여,DIGITAL_P결제문의
티멤버쉽 사용,DIGITAL_P티멤버십관련문의_P기타faq문의
상담원 하시는 건가,DIGITAL_P챗봇여부문의
링크도 가능한지요,DIGITAL_P링크요청
앱구매하면 혜택이 많나요,DIGITAL_P기타faq문의
찜 보여줘,DIGITAL_P찜한상품
이메일 변경,DIGITAL_P회원정보문의
예금주 알려주세요,DIGITAL_P상담원연결
제 구매내역 중,DIGITAL_P기타faq문의
가격 차이 많이나는 이유가,DIGITAL_P가격차이
알람이 안와요,DIGITAL_P알림설정문의
날이 더워요,DIGITAL_P채팅
제안해주실 수 있나요,DIGITAL_P추천
11페이 등록,DIGITAL_P결제문의
보낸 사람 이름을 못보나요,DIGITAL_P배송문의
안 비싼고,MART_P행사상품
전화연결이 안되요,DIGITAL_P전화요청
다른 물건,DIGITAL_P추가추천
어떤상품들이 있나,DIGITAL_P상담품목
팔로우하라고 하는데,DIGITAL_P기타faq문의
아이디가 뭔지아니,DIGITAL_P회원정보문의
최고 사양인가요,DIGITAL_P사양문의
주소를 수정하고 싶어요,DIGITAL_P회원정보문의
럭키넘버 신청,DIGITAL_P행사문의
할인쿠폰 왜 안 되냐,DIGITAL_P쿠폰적용문의
차이점 뭔가,DIGITAL_P차이점
환불은 얼마나 걸리나요,DIGITAL_P환불문의
배송료 쿠폰 재사용,DIGITAL_P쿠폰적용문의
새상담 시작,DIGITAL_P새상담
사용 방법이 뭐에요,DIGITAL_P도움말보기
확인좀 부탁드려도 될까요,DIGITAL_P상담요청
너무 고가는 아니면 되고,MART_P행사상품
지문인식방법,DIGITAL_P기타faq문의
